0,Die Macher
1,Die Macher
2,Die Macher
3,Die Macher
4,Die Macher
5,Die Macher
6,Dragonmaster
1,Samurai
4,Samurai
7,Samurai
8,Samurai
9,Samurai
10,Samurai
11,Tal der Könige
1,Tal der Könige
2,Tal der Könige
9,Tal der Könige
4,Acquire
12,Acquire
13,Acquire
14,Acquire
15,Acquire
10,Acquire
16,Acquire
3,Mare Mediterraneum
17,Cathedral
18,Cathedral
14,Cathedral
10,Cathedral
19,Lords of Creation
1,El Caballero
10,El Caballero
4,Elfenland
20,Elfenland
21,Elfenland
22,Elfenland
23,Elfenland
24,Elfenland
4,Bohnanza
25,Bohnanza
26,Bohnanza
9,Bohnanza
27,Bohnanza
2,Ra
28,Ra
29,Ra
30,Ra
31,Ra
32,Ra
9,Ra
33,CATAN
3,CATAN
7,CATAN
34,CATAN
19,CATAN
26,CATAN
20,CATAN
35,CATAN
36,CATAN
37,CATAN
27,CATAN
38,CATAN
39,Basari
9,Basari
5,Basari
0,Cosmic Encounter
4,Cosmic Encounter
26,Cosmic Encounter
40,Cosmic Encounter
2,MarraCash
3,Button Men
32,Button Men
41,RoboRally
42,RoboRally
43,RoboRally
44,RoboRally
19,RoboRally
23,RoboRally
35,RoboRally
45,RoboRally
5,RoboRally
10,Wacky Wacky West
46,Wacky Wacky West
11,Full Metal Planète
47,Full Metal Planète
41,Magic Realm
3,Magic Realm
48,Magic Realm
19,Magic Realm
49,Magic Realm
50,Magic Realm
22,Magic Realm
51,Magic Realm
5,Magic Realm
40,Magic Realm
38,Magic Realm
3,Divine Right
48,Divine Right
43,Divine Right
7,Divine Right
52,Divine Right
21,Divine Right
50,Divine Right
53,Divine Right
54,Divine Right
40,Divine Right
38,Divine Right
55,Divine Right
3,Twilight Imperium
7,Twilight Imperium
19,Twilight Imperium
10,Twilight Imperium
40,Twilight Imperium
46,Twilight Imperium
3,Battlemist
7,Battlemist
56,Age of Renaissance
2,Age of Renaissance
53,Age of Renaissance
57,Supremacy: The Game of the Superpowers
3,Supremacy: The Game of the Superpowers
3,Illuminati
20,Illuminati
21,Illuminati
10,Illuminati
40,Illuminati
11,Terrain Vague
19,Terrain Vague
56,Dark Tower
32,Dark Tower
3,Dark World
43,Dark World
43,Buffalo Chess
58,Arkham Horror
51,Arkham Horror
40,Arkham Horror
3,Federation & Empire
43,Federation & Empire
7,Federation & Empire
52,Federation & Empire
53,Federation & Empire
59,Runes
1,Darkover
56,Darkover
48,Darkover
21,Darkover
49,Darkover
60,Darkover
61,Darkover
40,Darkover
38,Darkover
56,Borderlands
36,Borderlands
53,Borderlands
27,Borderlands
3,Can't Stop
32,Can't Stop
35,Can't Stop
1,Tigris & Euphrates
33,Tigris & Euphrates
62,Tigris & Euphrates
63,Tigris & Euphrates
4,Tigris & Euphrates
31,Tigris & Euphrates
64,Tigris & Euphrates
34,Tigris & Euphrates
9,Tigris & Euphrates
14,Tigris & Euphrates
37,Tigris & Euphrates
10,Tigris & Euphrates
12,Airlines
20,Airlines
15,Airlines
6,David & Goliath
65,Perudo
3,Perudo
50,Perudo
2,Medici
28,Medici
34,Medici
32,Medici
9,Medici
16,Medici
17,Chinatown
34,Chinatown
12,Chinatown
26,Chinatown
9,Chinatown
10,Chinatown
27,Chinatown
16,Chinatown
2,Krieg und Frieden
4,Mamma Mia!
66,Mamma Mia!
4,Lost Cities
67,Lost Cities
68,Lost Cities
32,Lost Cities
69,Lost Cities
9,Lost Cities
43,Ricochet Robots
19,Ricochet Robots
47,Ricochet Robots
14,Ricochet Robots
70,Ricochet Robots
38,Ricochet Robots
7,Mighty Empires
11,Tikal
1,Tikal
2,Tikal
48,Tikal
43,Tikal
7,Tikal
71,Tikal
72,Tikal
73,Tikal
19,Tikal
9,Tikal
10,Tikal
16,Tikal
3,Sophie's World
2,Schoko & Co.
57,Schoko & Co.
1,Kings & Things
56,Kings & Things
3,Kings & Things
48,Kings & Things
7,Kings & Things
19,Kings & Things
74,Kings & Things
2,Giganten
57,Giganten
25,Giganten
1,Vinci
56,Vinci
75,Vinci
20,Vinci
35,Vinci
76,Vinci
37,Vinci
40,Vinci
