88,0
Torres,1
Michael Kiesling,2
F.X. Schmid,3
Alessandra Cimatoribus,4
1999,5
2,6
4,7
60,8
10,9
9879,10
7.08,11
6.76,12
784,13
0,14
2667,15
845,16
2.85,17
1.28,18
14499,19
562,20
313,21
1588,22
C:\Users\thoma\Downloads\bgg1toolu\img\000088.jpg,23
"Abstract Strategy, Medieval",24
"Action Points, Area Majority / Influence, Enclosure, Grid Movement, Hand Management, Square Grid, Three Dimensional Movement, Tile Placement",25
N,26
R,27
B,28
"Torres is an abstract game of resource management and tactical pawn movement.  Players are attempting to build up castles and position their knights to score the most points each turn.  Players have a limited supply of knights and action cards that allow special actions to be taken.  Efficient use of pieces and cards, along with a thoughtful awareness of future possibilities, is the heart of this game.&lt;br/&gt;&lt;br/&gt;Torres is considered by many to be an informal member of what is referred to as the M...",29
4432,30
Burgenland,31
378425,32
Torres Family,33
23.22,34
"Abstract Games, Strategy Games",35
"Components: 3-Dimensional (3D), Components: 8 x 8 Grids, Digital Implementations: Boiteajeux, Digital Implementations: Yucata, Series: The Mask Trilogy (Kramer / Kiesling)",36
10.26,37
塔 Torres,38
