7.59,0
6.67,1
7.48,2
6.62,3
7.35,4
6.45,5
6.55,6
6.05,7
6.47,8
7.07,9
7.67,10
7.09,11
6.74,12
6.92,13
6.97,14
6.36,15
7.05,16
6.28,17
7.50,18
5.59,19
7.30,20
7.22,21
6.59,22
5.89,23
5.68,24
6.71,25
6.89,26
5.42,27
6.07,28
6.43,29
5.80,30
6.17,31
5.37,32
6.93,33
7.70,34
6.58,35
6.49,36
7.18,37
7.44,38
6.09,39
6.48,40
7.25,41
7.03,42
6.19,43
7.32,44
4.85,45
6.64,46
6.52,47
6.69,48
7.06,49
5.30,50
6.46,51
4.09,52
6.41,53
7.04,54
6.75,55
6.86,56
7.49,57
6.68,58
6.98,59
5.75,60
5.50,61
6.40,62
6.34,63
7.60,64
7.08,65
6.77,66
7.55,67
6.96,68
6.38,69
6.21,70
8.08,71
7.76,72
7.19,73
6.39,74
6.22,75
6.30,76
6.72,77
6.78,78
6.20,79
6.76,80
6.94,81
5.72,82
6.11,83
6.24,84
6.66,85
6.54,86
6.95,87
7.51,88
6.51,89
7.31,90
5.39,91
6.61,92
7.00,93
6.13,94
6.00,95
5.96,96
5.47,97
5.82,98
5.90,99
6.42,100
4.18,101
6.14,102
7.27,103
6.56,104
7.15,105
6.79,106
6.82,107
7.10,108
5.44,109
5.74,110
6.18,111
6.50,112
6.08,113
7.23,114
7.26,115
6.99,116
5.83,117
8.01,118
5.99,119
5.77,120
5.60,121
5.40,122
5.93,123
7.66,124
6.90,125
6.31,126
6.29,127
5.52,128
6.04,129
6.01,130
6.73,131
4,132
6.25,133
5.49,134
7.57,135
5.85,136
7.11,137
6.63,138
6.44,139
5.63,140
7.13,141
6.85,142
7.78,143
6.80,144
5.15,145
7.61,146
6.16,147
5.84,148
6.06,149
5.95,150
6.33,151
5.67,152
6.27,153
4.97,154
5.91,155
6.70,156
6.84,157
4.69,158
5.97,159
6.37,160
5.88,161
5.78,162
5.73,163
6.81,164
5.98,165
5.28,166
5.21,167
6.15,168
5.55,169
6.65,170
5.92,171
6.83,172
8,173
6.03,174
4.88,175
7.24,176
6.32,177
5.43,178
6.12,179
6.60,180
5.66,181
5.46,182
5.31,183
5.79,184
5.64,185
5.36,186
7.36,187
5.87,188
1.80,189
6.35,190
4.78,191
4.25,192
4.86,193
4.47,194
7.87,195
7.47,196
7.43,197
6.02,198
5.94,199
5.76,200
6.23,201
5.69,202
5.07,203
6.88,204
5.48,205
5.57,206
7.75,207
5.54,208
4.40,209
5.70,210
7.17,211
5.71,212
7.12,213
5.14,214
5.86,215
8.05,216
5.58,217
5.53,218
5.13,219
6.53,220
7.01,221
5.51,222
4.44,223
5.65,224
7.34,225
7.89,226
3.60,227
5.20,228
4.95,229
6.26,230
5.27,231
6.91,232
5.06,233
7.14,234
4.56,235
4.42,236
6.10,237
4.84,238
6.57,239
5.34,240
4.68,241
4.37,242
4.05,243
4.62,244
7.21,245
5.01,246
3.73,247
3.65,248
4.16,249
2,250
5.26,251
5.19,252
4.70,253
7.02,254
7.41,255
5.16,256
4.50,257
5.56,258
5.41,259
5.12,260
5.25,261
5.62,262
4.58,263
7.81,264
4.61,265
5.32,266
5.03,267
4.33,268
4.83,269
7,270
7.33,271
3.50,272
6.87,273
7.45,274
5.09,275
5.08,276
5.38,277
4.93,278
0,279
5,280
5.18,281
3,282
4.91,283
4.29,284
5.35,285
4.14,286
7.56,287
7.16,288
4.74,289
5.23,290
6,291
4.17,292
5.33,293
4.80,294
4.03,295
3.56,296
3.76,297
4.73,298
4.65,299
4.59,300
3.13,301
7.28,302
4.96,303
3.47,304
4.43,305
4.53,306
3.43,307
3.44,308
3.71,309
4.89,310
5.17,311
4.79,312
5.05,313
5.24,314
4.71,315
7.39,316
4.98,317
5.81,318
5.61,319
7.52,320
4.67,321
7.29,322
4.36,323
4.41,324
3.85,325
3.79,326
3.89,327
4.01,328
5.04,329
5.45,330
2.50,331
4.90,332
7.38,333
4.11,334
7.93,335
9.30,336
4.76,337
7.65,338
7.54,339
4.34,340
2.80,341
3.91,342
8.20,343
8.13,344
7.85,345
3.25,346
1.50,347
7.63,348
5.00,349
4.30,350
3.98,351
7.58,352
7.86,353
4.66,354
7.64,355
4.92,356
4.23,357
4.54,358
4.31,359
4.46,360
4.45,361
9,362
4.35,363
4.57,364
3.83,365
4.87,366
4.13,367
3.57,368
4.12,369
4.63,370
7.20,371
7.53,372
5.29,373
3.70,374
3.74,375
4.72,376
4.51,377
4.75,378
3.59,379
3.77,380
3.67,381
3.58,382
4.07,383
4.60,384
4.21,385
2.89,386
4.38,387
3.15,388
3.99,389
3.11,390
3.97,391
5.22,392
7.73,393
4.94,394
4.52,395
7.46,396
3.75,397
4.04,398
7.42,399
2.40,400
4.64,401
4.81,402
5.02,403
5.10,404
4.55,405
3.10,406
4.77,407
2.01,408
7.62,409
3.93,410
4.10,411
7.80,412
1,413
5.11,414
4.06,415
4.99,416
4.82,417
2.83,418
4.20,419
3.22,420
2.77,421
4.08,422
2.29,423
7.68,424
3.82,425
3.36,426
7.37,427
8.19,428
7.91,429
8.07,430
4.39,431
7.90,432
3.63,433
4.15,434
3.27,435
4.32,436
3.80,437
3.84,438
1.64,439
2.67,440
2.33,441
4.19,442
4.49,443
3.81,444
3.92,445
2.25,446
3.64,447
3.96,448
1.75,449
2.26,450
4.22,451
2.20,452
3.68,453
8.50,454
7.79,455
7.77,456
4.24,457
2.90,458
3.40,459
7.69,460
9.50,461
3.52,462
8.25,463
4.02,464
3.94,465
7.72,466
7.98,467
7.74,468
3.95,469
4.27,470
3.90,471
3.41,472
3.17,473
3.33,474
2.08,475
3.88,476
8.33,477
8.04,478
8.45,479
8.16,480
8.09,481
7.97,482
8.00,483
8.06,484
3.55,485
7.71,486
8.24,487
7.84,488
7.88,489
7.95,490
8.54,491
7.99,492
7.83,493
8.30,494
7.94,495
8.03,496
8.02,497
8.48,498
7.40,499
8.22,500
8.23,501
7.82,502
8.15,503
8.12,504
8.14,505
8.61,506
8.32,507
8.55,508
8.67,509
8.40,510
8.78,511
8.21,512
8.27,513
8.11,514
8.39,515
8.41,516
8.18,517
8.52,518
8.34,519
7.96,520
8.35,521
8.57,522
8.10,523
8.31,524
8.17,525
8.38,526
8.42,527
8.36,528
8.97,529
8.72,530
8.28,531
8.92,532
8.53,533
9.22,534
8.58,535
8.46,536
8.86,537
8.89,538
8.37,539
8.71,540
9.02,541
8.43,542
8.85,543
8.87,544
8.75,545
9.33,546
8.47,547
8.60,548
7.92,549
8.29,550
8.79,551
8.26,552
9.19,553
8.51,554
8.84,555
8.80,556
8.70,557
9.12,558
8.62,559
9.16,560
9.34,561
8.91,562
8.66,563
8.68,564
